partnerId,partnerName,centerId,address,pincode,locality,Remarks 
12899,Dr.Sridevi’s Diagnostic centre,14159,"No.18,TNPK Forum,2nd floor,Above reliance SMART,Arya Bhavan bus stop,Palani road,Dindigul",624001,Dindigil,
12900,JEEVAN SUMYUKTHA HOSPITALS PRIVATE LIMITED,14161,MAHINDRA WORLD CITY,603002,MAHINDRA WORLD CITY,
12902,Prime diagnostic centre,14148,"Super Market, Rg Road, Aligarh Opp Abha Regidency",202001,Rg Road,
12903,SK Invitro Diagnostics & Path Lab,14149,"13/72 Vasundhara , Ghaziabad",201012,VASUNDHARA,
12904,Apollo Clinic ( New Life Daignostic Port Blair),14151,"Apollo Clinic, No – 192, Main Road, Housing Colony, Garacharama, Port Blair, Andaman and Nicobar Islands 744103",744105,Bhathu Basti,
12908,Yashoda Hospital,14157,"Yashoda Hospitals | Best Hospital in Somajiguda, 6-3-905, Raj Bhavan Rd, Matha Nagar, Somajiguda, Hyderabad, Telangana 500082, India",500082,Hyderabad,
12908,Yashoda Hospital,23598,"Yashoda Hospitals - Malakpet, 16-10-29, Nalgonda X Roads, near New Market Metro station, Jamal Colony, Malakpet, Hyderabad, Telangana 500036, India",500036,Hyderabad,
12908,Yashoda Hospital,23599,"Launchio Consulting PVT.LTD, Workflo Hitex Bizness Square 4th Floor Bizness Square, Junction, Hitech City Rd, opposite Hitex Road, Jubilee Enclave, Madhapur, Hyderabad, Telangana 500084, India",500084,Hyderabad,
12908,Yashoda Hospital,23648,"Yashoda Hospitals - Secunderabad, Alexander Rd, Kummari Guda, Shivaji Nagar, Secunderabad, Telangana 500003, India",500003,Secunderabad,
12909,GTK Hospital,14158,"A-11, Main GTK Road, opp. Metro Pillar No.-99, Sarai Pipal Thala, Extension, Adarsh Nagar, Delhi, 110033",110033,Adarsh Nagar,
12911,SANJEEVANI DIAGNOSTICS,14163,Duliajan Station Road dist.Dibrugarh Assam 786602,786602,Topovan Nagar,
12915,Gupta Lifecare Hospital,14167,"Gupta Lifecare Hospital, Near Bus Stand Hanumangarh Junction, Rajasthan 335512",335512,Sindhi Colony,
12919,Senthil Multi Speciality Hospital,14172,"54, Perundurai Kangeyam Road, Edayankattuvalasu, Erode, Tamil Nadu. 30 m from SMS Kidney Centre & Dialysis, Pin-638011 (India)",638009,NGO Colony,
12921,Metro Hospital & Heart Institute Haridwar,14173,"Plot No. F - 1, Sector 6A, SIDCUL Sector 8A, Road, Integrated Industrial Estate, BHEL Township, Haridwar, Uttarakhand 249403",249403,IIE Haridwar,
12924,Nakshatra Heart and Multispeciality Hospital,5535,"Near, 37 FA , Scheme No. 94 Ring Road, near Ocean Motors, Pipliyahana Square, Indore, Madhya Pradesh 452001",452016,Ring Road,
12924,Nakshatra Heart and Multispeciality Hospital,14181,"Near, 37 FA , Scheme No. 94 Ring Road, near Ocean Motors, Pipliyahana Square, Indore, Madhya Pradesh 452001",452001,White Church Colony,
12925,chandan hospital,14182,chandan hospital old navrang talkies compound opp. hotel utsav raopura vadodara,390001,raopura,
12927,Nidan Pathology - Sidhi,14184,"Kushabhau thakare complex , shopno. 4 ,Samrat Chowk,Sidhi",486661,Sidhi Samrat Chowk,
12932,Apple diagnostic centre,14190,M.P.P COMPLEX SHOP NO.14 OPPOSITE REGISTER OFFICE Yemmiganur,518360,Yemmiganur,
12933,Punjab computerised laboratory,14388,"Bareta, Punjab 151501",151501,Bareta,
12934,New Life Care,14191,"Talpali pada,Gena chawk 1st lane,Balangir 767001 ",767001,Talpali pada,
12936,lotus diagnostic center,14193,"CHC road , Laxmi Vihar Barwala (Hisar)",125121,BARWALA,
12945,New Life Pathology Laboratory,14204,"New life pathology laboratory, Baria Road, Samdi Circle, Nagina Vadi, Devgadbaria, Gujarat. 17 m from Jasmin Mobile, Pin-389380 (India)",389380,Nagina Vadi,
12947,DEOLALI SUPER SPECIALITY HOSPITAL,14206,MADHOOR COMPLEX NEAR LAXMI NARAYAN TEMPLE LAM ROAD DEOLALI CAMP NASHIK,422401,NEAR BHATIYA COLLEGE,
12948,ALL CARE MULTI SPECIALITY HOSPITAL,14207,5TH FLOOR BUSINESS ICON NARAYAN BAPU NAGAR JAIL ROAD NASHIK,422101,NEAR INDIRA GANDHI STATUE,
12949,SANJEEVINI DIAGNOSTIC CENTRE,14208,COURT ROAD GOKUL HOTEL MAIN ROAD GOKAK,591307,GOKAK,
12950,ROBBY LABORATORY & COLLECTION CENTER,14209,ROBBY LABORATORY NEAR SD HIGH SCHOOL OPPSIDE LIC TARN TARAN,143401,TARN TARAN,
12953,Ebenezer Medical Center,14212,"Ebenezer Medical Center, Chawnpui Veng, Aizawl, Mizoram 796009, India",796009,Aizawl,
12954,Digital diagnostic centre,14213,"JA8, City Centre, Sector 4, Bokaro Steel City, Jharkhand 827004",827004,Sector 4,
12954,Digital diagnostic centre,16827,"M48W+P7C, JA8, City Centre, City Center, Sector 4, Bokaro Steel City, Jharkhand 827004",827003,Sector 3C,
12956,Miracle Laboratory,14216,"AG2, No.44, Crystal Court Apartment, Medavakkam Main Road, Madipakkam, Chennai-600091",600091,"Madipakkam, Chennai",
12959,NIX MULTISPECIALITY HOSPITAL,14220,"Nix Multispeciality Hospital, Nix Multispeciality Hospital, Plot 813, behind ACE CITY, Sector 1, Aimnabad, Bisrakh Jalalpur, Uttar Pradesh 201306, India",201306,Bisrakh Jalalpur,
12962,Shree Akilam Medical Centre,14222,79 Salai Road Worriyur Jayanthi Bus Stop Trichy Jayanthi Bus Stop  Trichy Tamil Nadu 620003,620003,Trichy,
12962,Shree Akilam Medical Centre,17044,"79, Salai Rd, Woraiyur, Tiruchirappalli, Tamil Nadu 620003",620003,Uraiyoor,
12965,Santosh Diagnostics Imaging and Path lab,14225,"near design centre , oppo. hotel corbett, Moradabad road kashipur",244713,near design centre,
12968,new national diagnostics and imaging centre,14228,"sai harsha square ,ground floor, old post office road,tenkapete,udupi",576101,tenkapete,
12971,DR. GOYALS PATH LAB & IMAGING CENTRE,14232,"B-51, New Sanganer Rd, near Metro pillar no. 109, Ganesh Nagar, Sodala, Jaipur, Rajasthan 302019",302019,Kalayanpuri,
12972,Apollo Sage Hospital,14233,"E-8 Extension, Arera Colony, Bhopal - 462026 (M.P.) India ",462026,Salaia,
12973,SWAMINARAYAN HOSPITAL,14235,"""Shivam Nagar, Govt. Engineering College Road, Bhuj, Kutch – Gujarat 370001 """,370001,Bhuj,
12973,SWAMINARAYAN HOSPITAL,15321,"Engineering College Rd, near spandan hospital, opp. noorani steel store, Uma Nagar, Bhuj, Mirjapar Part, Gujarat 370001",370001,Uma Nagar,
12976,Kumaran Hospital,14238,"W4WQ+FW6, #112, Katpadi Road, Gandhinagar, Near Kotak Mahindra Bank, Mottur, Viruthampattu, Vellore, Tamil Nadu 632006",632006,Virthumpet,
12980,MAULI HOSPITAL KARAD,14243,"At Geet Govind 320/A Shivaji Housing Socity, Near LIC Office, Karad, Satara Karad  Maharashtra 415110",415110,Shivaji Nagar,
12980,MAULI HOSPITAL KARAD,15973,"Pushpa Raj Apartments, Unnamed Road, Shivaji Nagar, Karad, Maharashtra. 1 m from Anand Distributor, Pin-415110 (India)",415110,Shivaji Nagar,
12982,Madhu Hospital,14246,"# 21/111-112, Skd.Colony Road No-1   SKD Colony Adoni  Andhra Pradesh 518301 ",518301,Adoni,
12983,J.J. INSTITUTE OF MEDICAL SCIENCES PVT. LTD (ADHOC),14248,"Delhi-Rohtak Road, Opp. Metro Pillar No. 792, Bahadurgarh-124507",124507,Bahadurgarh,
12986,Discovery Diagnostics,14250,"Rb Complex, Janta College Road, Bardwari, Jamshedpur, Jharkhand. 10 m from Divya Fitness Unisex Gym, Pin-831001 (India)",831001,Bardwari,
12989,Orthocare Multispeciality Hospital and Trauma Centre,14254,"Plot No. 1, Awasiya Yojna, opp. Stadium, Yamunapuram, Bulandshahr, Uttar Pradesh 203001",203001,Yamunapuram,
12991,Akash Hospital & Research Centre,14258,"Chas Main Road, Chas, Bokaro Steel City, Jharkhand. 1 m from Akash Hospital & Research Centre, Pin-827013 (India)",827013,Chas,
12992,Shree saanvi diagnostic centre,14256,Infront of pg college rajgadh road bioara,465674,Infront of pg college rajgadh road bioara,
12993,Respiscan medical solutions,14257,"Bahu Plaza, North Block, 11A, Jammu, Jammu and Kashmir 180012",180012,Gandhi Nagar,
12996,Hypro Diagnostics Centre - Go Hospitals,14261,"1198, Rd Number 59, beside Farzi Cafe, Jubilee Hills, Hyderabad, Telangana 500033",500033,Jubilee Hills,
12997,madaan nursing and maternity home,14262,GT road bathinda punjab,151001,GT road bathinda,
13000,Health Buddy Diagnostic Private Limited,14271,"1786, Amey Tower, 1st floor Above DNS bank, Rajarampuri 1st lane, Near Titus Book Depot, 416008 Kolhapur	Maharashtra Rajarampuri 416008",416008,Takala,
13000,Health Buddy Diagnostic Private Limited,15088,"Health Buddy Diagnostics centre C/o Divine Medical Center ,28, Martin Dias Road, Chamundi Apartment, Malbhat, Margao, Goa. 9 m from De Souzas Dental Care, Pin-403601 (India)",403601,Malbhat,
13000,Health Buddy Diagnostic Private Limited,15177,"Health buddy Diagnostics C/o ANANDRISHIJI MEDICAL CENTRE4th Floor, Vardhaman Bldg, Nr. Oswal Bandhu Samaz Building, Shankar Sheth Rd, Swargate, Pune, Maharashtra 411042",411042,Swarget,
13000,Health Buddy Diagnostic Private Limited,15178,"Health Buddy Diagnostic Private Limited C/o Be Healthy Diagnostics Shop No 7, A-Square, Ganga Nagar Rd, near Akurdi Railway Station, Government Employee Staff Quarters, Pradhikaran, Nigdi, Pimpri-Chinchwad, Maharashtra 411044",411044,Nigdi,
13000,Health Buddy Diagnostic Private Limited,15212,"Shop No 7, Diwan Tower, MIrajkar Tikti, Mangalwar Peth B ward, Opp Nutan Marathi High School, Kolhapur 416002",416012,Swatantra Sainik Vamanrao Murgudkar Chowk,
13000,Health Buddy Diagnostic Private Limited,15213,"Shivan Nagar, Engineering college road, Near spandan hospital, Bhuj, kutch, Gujrat, 370001",370001,Uma Nagar,
13000,Health Buddy Diagnostic Private Limited,15214,"G-23,Ayush Plaza Complex Near BIMS hospital ,Jail road, Bhavnagar- 364001",364001,Panwadi,
13000,Health Buddy Diagnostic Private Limited,15216,Behind Kalpana Building Bhalerao Nursing Home Ramdaspeth Nagpur 440010,440010,Ramdas Peth,
13000,Health Buddy Diagnostic Private Limited,15217,"Gate of Zanana Hospital, Katla Rd, near Soni Medical, Sector 7, Alwar, Rajasthan 301001",301001,Indira Colony,
13000,Health Buddy Diagnostic Private Limited,15218,"ASANSOL DISTRICT HOSPITAL (MAIN GATE) OPP.:- CHAKRABORTY OPTICAL, XEROX & D.T.C.D. COURIER. S.B.GORAI ROAD (EAST), ASANSOL-713304.",713304,Sripally,
13000,Health Buddy Diagnostic Private Limited,15219,E-block 32 A pani ki tanki road kamla nagar agra Up 282005,282004,Kamla Nagar,
13000,Health Buddy Diagnostic Private Limited,15220,"Gharpure Ghat, Ashok Stambh, Nashik - 422001, Opposite Rungta High School",422001,Panchavati,
13000,Health Buddy Diagnostic Private Limited,15221,"Dhanashree Heights, 579 Opposite Kamani Haud, Palace street, Guruwar Peth, Satara, Maharashtra 415002",415002,Vyankatpura Peth,
13000,Health Buddy Diagnostic Private Limited,15222,"A2, 001/002, Prabhakar chs, shanti nagar sector 4 , station rd, near jyoti stationary, mira road east , Thane 401107",401107,Mira Road East,
13000,Health Buddy Diagnostic Private Limited,15223,"R. P. Road, Jalna Ho, Jalna - 431203, Near Rubi Hospital",431203,Mission Compound,
13000,Health Buddy Diagnostic Private Limited,15225,"B- 14, VIDHYADHAR ENCLAVE -2, VIDHYADHAR NAGAR,NEAR CINE STAR PICTURE HALL, PNB BANK, CENTRAL SPINE , JAIPUR",302039,Vidyadhar Nagar,
13000,Health Buddy Diagnostic Private Limited,15226,"B 36/44, Health Buddy Diagnostic Private Limited - Varanasi, B 4, Kabir Nagar Rd, Nawabganj, Durgakund, Jawahar Nagar Colony, Bhelupur, Varanasi, Uttar Pradesh 221005",221005,Durga Kund,
13000,Health Buddy Diagnostic Private Limited,15227,"No.12/3, Kumarswamy Nagar,Villivakkam , opp . to Sathya show room , Chennai- 600049 , Tamilnadu",600049,Villivakkam,
13000,Health Buddy Diagnostic Private Limited,15228,"NATHANI HEIGHTS' B -WING, SHOP NO. 51, GROUND FLOOR,BEFORE AXIS BANK ,BELASSIS ROAD, OPPOSITE MUMBAI CENTRAL STATION (EAST)-400008",400008,Mumbai Central,
13000,Health Buddy Diagnostic Private Limited,15229,"29-6-4,Beside Centralbank,Opp Andhra Hospital heart and brain ,Nakkalaroad,Ramachandra Rao road,Suryarao pet Vijayawada 520002",520002,Governor Pet,
13000,Health Buddy Diagnostic Private Limited,17653,"101, First Floor, Vinayak Tower, 511, Untkhana Rd, near Medical College Road, Untkhana, Nagpur, Maharashtra 440024",440009,Untakhana,
13000,Health Buddy Diagnostic Private Limited,17855,"267/206, near Rajendra Chowk, Raviwar Peth, Bhadravathi Peth, Solapur, Maharashtra 413005",413005,Raviwar Peth,
13000,Health Buddy Diagnostic Private Limited,18672,"ITI Road, ITI Rd, Pushpak Park, Aundh, Pune, Maharashtra 411007, India",411007,Pune,
13000,Health Buddy Diagnostic Private Limited,21819,"56, 56, near Adeshwar plaza, Digvijay Plot, Jamnagar, Gujarat 361005, India",361005,Jamnagar,
13000,Health Buddy Diagnostic Private Limited,21820,"Adarsh Nagar, Adarsh Nagar, Jaipur, Rajasthan 302007, India",302007,Jaipur,
13000,Health Buddy Diagnostic Private Limited,21821,"Lajpat Nagar, Lajpat Nagar, Sin Ka Barah, Jagatpura, Jaipur, Rajasthan 303906, India",303906,Jaipur,
13000,Health Buddy Diagnostic Private Limited,21822,"Jamini Roy Sarani, Jamini Roy Sarani, Ballygunge Place, Ballygunge, Kolkata, West Bengal 700019, India",700019,Kolkata,
13000,Health Buddy Diagnostic Private Limited,21823,"Block C, Block C, Lajpat Nagar I, Lajpat Nagar, New Delhi, Delhi 110024, India",110024,New Delhi,
13000,Health Buddy Diagnostic Private Limited,21825,"Nehru Road, Nehru Rd, Gandhi Park, Parbhani, Maharashtra 431401, India",431401,Parbhani,
13000,Health Buddy Diagnostic Private Limited,21826,"Swaminarayan Tractor Parts, Shop No.6, Janakpuri shopping Center, opp. National Tyre, Kabilpore, Navsari, Gujarat 396424, India",396424,Navsari,
13000,Health Buddy Diagnostic Private Limited,21827,"4, Nagarabhavi Main Rd, 4, Nagarabhavi Main Rd, North Vijay Nagar, Govindaraja Nagar Ward, Prashant Nagar, Vijayanagar, Bengaluru, Karnataka 560079, India",560079,Bengaluru,
13000,Health Buddy Diagnostic Private Limited,21828,"Stadium Road, Stadium Rd, Ekta Nagar, Bareilly, Uttar Pradesh, India",243122,Bareilly,
13000,Health Buddy Diagnostic Private Limited,21829,"Blue Wheel By WB Hotels, Suryakiran Market Complex, Landmark-Alokbharti Tower, Meghdoot St, near Police Outpost, Saheed Nagar, Bhubaneswar, Odisha 751007, India",751007,Bhubaneswar,
13000,Health Buddy Diagnostic Private Limited,21830,"Municipal Corporation Ludhiana - Zone C, VVM5+PHQ, Gill Rd, Kartar Singh Sarabha Market, Industrial Area-B, Ludhiana, Punjab 141003, India",141003,Ludhiana,
13000,Health Buddy Diagnostic Private Limited,21831,"09, 09, Sector-3E/B, Sector 3E, Kalamboli, Panvel, Navi Mumbai, Maharashtra 410218, India",410218,Navi Mumbai,
13000,Health Buddy Diagnostic Private Limited,21832,"Shree Chamunda Harmony, Shree Chamunda Harmony, Sector 18, Kamothe, Panvel, Navi Mumbai, Maharashtra 410209, India",410209,Navi Mumbai,
13000,Health Buddy Diagnostic Private Limited,21833,"Madhu apartment, X4XG+QF4, Sector-10, New Panvel East, Panvel, Navi Mumbai, Maharashtra 410206, India",410206,Navi Mumbai,
13000,Health Buddy Diagnostic Private Limited,21834,"Sai Vrindavan, Sai Vrindavan CHS, Plot no 164, Sector 4, Karanjade, Panvel, Navi Mumbai, Maharashtra 410206, India",410206,Navi Mumbai,
13000,Health Buddy Diagnostic Private Limited,21835,"Pursuit of a Radical Rhapsody, Pursuit of a Radical Rhapsody 177 Hoodi Main Road Whitefield, Main Road, Basavanna Nagar, Hoodi, Bengaluru, Karnataka 560048, India",560048,Bengaluru,
13000,Health Buddy Diagnostic Private Limited,21836,"Jai residency, Chandrabhaga Nagar Rd, near Suwarnyug sahakari bank, Shankar Saha Society, Shiv Colony, trimurti chowk, Pune, Maharashtra 411046, India",411046,Pune,
13000,Health Buddy Diagnostic Private Limited,21837,"Tradex Tower, Tradex Tower, Alpha-I Commercial Belt, Block A, Alpha I, Greater Noida, Uttar Pradesh 201310, India",201310,Greater Noida,
13000,Health Buddy Diagnostic Private Limited,21838,"NDNC Diagnostics - Dwarka Mor | Best Diagnostics Centre in Delhi, A-1/87,SEWAK PARK,DWARKA MOR,NEAR N.S. INSTITUTE OF TECHNOLOGY,NEW DELHI, New, Block B1, Sewak Park, Dwarka, Delhi, 110059, India",110059,Delhi,
13000,Health Buddy Diagnostic Private Limited,21839,"2, 2, Sector 2, Nerul, Navi Mumbai, Maharashtra 400706, India",400706,Navi Mumbai,
13000,Health Buddy Diagnostic Private Limited,21840,"Sai Vinayak Darshan, 64CH+47X, Adarsh Nagar, Gopal krishna Nagar, Kalyan, Maharashtra 421306, India",421306,Kalyan,
13000,Health Buddy Diagnostic Private Limited,21841,"Kalpana Chawla Chowk, Kalpana Chawla Chowk, Ram Nagar, Haridas Nagar, Borivali West, Mumbai, Maharashtra 400092",400092,Mumbai,
13000,Health Buddy Diagnostic Private Limited,21842,"New Medical Centre, Government Hospital, ACHARYA SHREE BHIKSHU HOSPITAL, B-39, near Shree, Block B, Moti Nagar, New Delhi, Delhi, 110015, India",110015,New Delhi,
13000,Health Buddy Diagnostic Private Limited,21843,"Rednam Gardens, Rednam Gardens, GK Press Road, Rednam Garden Near Pydah Degree College, Nehru Nagar, Ram Nagar, Visakhapatnam, Andhra Pradesh 530020, India",530020,Visakhapatnam,
13000,Health Buddy Diagnostic Private Limited,21844,"Sodala Police Station, WQ2G+QG4, Hawa Sadak Rd, Ramnagar Extension, Civil Lines, Jaipur, Rajasthan 302019, India",302019,Jaipur,
13000,Health Buddy Diagnostic Private Limited,25542,"Shivayurveda Health Solutions, Kutch Uday Office Building, 288, Gayatri Mandir Road, Sector 1A, Gandhidham, Gujarat 370201, India",370201,Gandhidham,
13001,LOK SEWA LABORATORY,14267,Shop no1 near civil hospital Ram bagh road Barnala,148101,Barnala,
13003,DR.VETHEKAR COMPUTERISED CLINICAL LABORATORY,14269,"""Mr.Ganesh Rajaram Saykad.                       Dr.Vethekar Hospital, Nagar Road Alephata.Tal.Junnar Dist.Pune.                                            """,412411,ALEPHATA,
13004,SPARSH MULTI SPECIALITY HOSPITAL,14273,"ISBT Tutikandi, Block-B, Tutikandi, Shimla, Himachal Pradesh 171004",171004,Tutikandi,
13005,rayan diagnostics,14274,"""272 Parbhat nagar times of india 250001 """,250001,Parbhat nagar,
13009,Laya Diagnostics-Sankaramatam Road,14260,"Zilla Parishadh, Maharanipeta, Visakhapatnam",530002,Visakhapatnam,
13009,Laya Diagnostics-Sankaramatam Road,14277,"Gopalapatnam, OPP Police Station, Visakhapatnam",530027,Gopalapatnam,
13009,Laya Diagnostics-Sankaramatam Road,14278,"Ziddu Vari Veedi, Gumchi Jn, Sankaramatam Road, Vizianagaram",535001,Sankaramatam Road,
13009,Laya Diagnostics-Sankaramatam Road,14279,"BALAGA srikakulam, 8V8V+22C, Balaga, Srikakulam, Andhra Pradesh 532001, India",532001,Srikakulam,
13017,LIFETRUST DIAGNOSTICS,14287,"""317 DDA PLOTS POCKET-B,SECTOR-19 """,110075,DWARKA,
13020,"Modern Computerised Lab, Digital X-Ray & E.C.G Center",14291,Kangar Chownk Ropar Road Nurpur Bedi.       Pin Code:- 140117,140117,Nurpur Bedi,
13023,Roha Healthcare,14293,"1st Floor, Plot No. 04/11/111 New US Pizza College Road V R Nagar, Bhuj, Gujarat 370001",370001,Keshav Nagar,
13028,Dr. Balwinder Clinic,14297,"7, Dasonda Singh Rd, White Avenue, Amritsar, Punjab 143001",143001,Circular Road Area,
13028,Dr. Balwinder Clinic,15251,"7, Dasonda Singh Rd, White Avenue, Amritsar, Punjab 143001",143006,Guru Amar Dass Nagar,
13029,HEALTH KEY PATH LABS PVT. LTD.,14298,"ADJOING WARIYAM POLLUTION CENTRE, NEAR RAMGARHIA CHOWK, TANDA BYE PASS ROAD, HOSHIARPUR, PUNJAB (146001)",146001,"ADJOING WARIYAM POLLUTION CENTRE, NEAR RAMGARHIA C",
13031,Sparsh Multispecialty Hospital,14300,"Heera Ganj Tiraha, Near Shani Mandir Katni, Madhya Pradesh",483501,KATNI,
13035,sanjeevni laboratory,14307,"""Near nirankari bhawan kurukshtra road pehowa """,136128,"""near nirankari bhawan """,
13039,Ganpati hi tech laboratory,14311,O/s hathi gate near Punjab gramin bank Batala,143505,kand sahib gurdwara,
13040,DR. R.L Hospital,14312,"Goushala Rd, Darogapara, Raigarh, Chhattisgarh 496001",496001,Darogapara,
13044,Siddhartha Medical Center,14314,"21, Chaibasa Road, Zilla School More, Upper Nadiah, Purulia 723101",723101,Zilla School More,
13048,LAL JI CLINICAL lABORATORY ( GURDASPUR),14318,Lal ji clinicl laboratory kalanaur road opp.gurdwara sahib nabipur dist. Gurdaspur,143521,Gurdaspur,
13051,PGK HEALTHCARE SERVICES,14321,"Shop No-198,3rd, 3, 12th Main Rd, above Namma MTR, 3rd Block, Rajajinagar, Bengaluru, Karnataka 560010",560010,Rajaji Nagar,
13051,PGK HEALTHCARE SERVICES,15172,"NO 198, 12TH Main, 3rd Block, (Above Namma MTR, Next to SBI) (Between Bashyam Circle & ESI Hospital),Rajajinagar, Bengaluru 560010.",560010,Rajaji Nagar,
13052,ALOKA MEDICARE PVT. LTD. (Formerly Calcutta Heart Research Centre),14322,"114 B, Sarat Bose Rd, Kolkata - 700029. (Opp. Sishu Mangal Hosp.)",700029,"114 B, Sarat Bose Rd",
13055,SHARMA MEDICARE PVT LTD,14325,"""NH-19/A,L-BLOCK,DELTA-2,GREATER NOIDA """,201308,"""GREATER NOIDA """,
13056,Plasmacare Life sciences,14326,"Block No: 1, Main Road, near Baikunthnath Mandir, Block No 1, Shastri Nagar Block No 2, Shastri Nagar, Kadma, Jamshedpur, Jharkhand 831005",831005,Kadma,
13059,kidney hospital,14328,"opp. Amar Sing Club, Banumsar, Sonwar Bagh, Srinagar, Jammu and Kashmir 190001",190001,Sonwar Bunamansar,
13060,Virmani Hospital,14329,"plot no 8, block 2, Mayur Vihar Phase II, Patparganj, New Delhi, Delhi, 110091",110091,Mayur Vihar Phase 2,
13061,Amrutha Sai Diagnostic Centre,10384,"Azad Nagar, Srinivas Nagar, Anantapur, Andhra Pradesh 515001",515001,Chaitanya Nagar,
13061,Amrutha Sai Diagnostic Centre,14330,"D No, 13-3-131, oppostie Balaji Kalyanamandapam, Near RTC Bus Station Reliance Mart Road, Sreenivas ",515001,Srinivas Nagar,
13061,Amrutha Sai Diagnostic Centre,16962,"OPP BALAJI KALYANA MANDAPAM, NEAR RELIANCE MART, LAN LINE 8688984900",515001,Yerranela Kottala,
13068,Eternity Health Care,14341,Eternity healthcare Shop 52 Sahastradhara Road next to Bharat petrol pump Dehradun Uttarakhand (248001),248001,Kanwali Road,
